 6569 :N 
 
 Control Points: 
    0 	  11.39065416 	     0 
    1 	  11.30045769 	     0 
    2 	  11.06439204 	     0 
    3 	  10.15016081 	     0 
    4 	   8.55325348 	     0 
    5 	   7.52214179 	     0 
    6 	   6.75283523 	     0 
    7 	   6.66081251 	     0 
    8 	   6.80659899 	     0 
    9 	   7.37332573 	     0 
   10 	  10.21334681 	     0 
   11 	  12.46040847 	     0 
   12 	  13.72144780 	     0 
   13 	  14.23835349 	     0 
   14 	  13.66347257 	     0 
   15 	  12.61450143 	     0 
   16 	  11.40796017 	     0 
   17 	   9.95776395 	     0 
   18 	   8.30103310 	     0 
   19 	   6.72670458 	     0 
   20 	   6.80783993 	     0 
   21 	   8.12552419 	     0 
   22 	  10.11745225 	     0 
   23 	  13.59259033 	     0 
   24 	  15.54312041 	     0 
   25 	  16.34916664 	     0 
   26 	  16.59427866 	     0 
   27 	  14.99959331 	     0 
   28 	  12.90617228 	     0 
   29 	  11.65408073 	     0 
   30 	  10.61442690 	     0 
   31 	   9.60940619 	     0 
   32 	   8.82630354 	     0 
   33 	   9.27686617 	     0 
   34 	  11.18570500 	     0 
   35 	  13.12329336 	     0 
   36 	  15.25741162 	     0 
   37 	  15.82839932 	     0 
   38 	  15.62681539 	     0 
   39 	  15.21150485 	     0 
   40 	  13.58007801 	     0 
   41 	  11.64384145 	     0 
   42 	  10.12491837 	     0 
   43 	   8.83885983 	     0 
   44 	   7.80716158 	     0 
   45 	   7.10145828 	     0 
   46 	   7.73055510 	     0 
   47 	   9.93840824 	     0 
   48 	  12.57262432 	     0 
   49 	  15.85226104 	     0 
   50 	  16.59019208 	     0 
   51 	  16.03654006 	     0 
   52 	  15.19200369 	     0 
   53 	  13.67795330 	     0 
   54 	  12.12373475 	     0 
   55 	  10.85877596 	     0 
   56 	   9.78089867 	     0 
   57 	   8.80402515 	     0 
   58 	   8.15158041 	     0 
   59 	   8.94639035 	     0 
   60 	  11.10651842 	     0 
   61 	  13.02128917 	     0 
   62 	  14.84176054 	     0 
   63 	  15.10969941 	     0 
   64 	  14.55814251 	     0 
   65 	  13.65945497 	     0 
   66 	  11.77904252 	     0 
   67 	  10.09975072 	     0 
   68 	   8.98651381 	     0 
   69 	   8.15060525 	     0 
   70 	   7.46260314 	     0 
   71 	   7.05677409 	     0 
   72 	   7.28211312 	     0 
   73 	   7.99094361 	     0 
   74 	   9.73397064 	     0 
   75 	  12.60223204 	     0 
   76 	  13.14672951 	     0 
   77 	  13.18051512 	     0 
   78 	  13.10504648 	     0 
   79 	  12.33486248 	     0 
   80 	  11.22723297 	     0 
   81 	   9.43017019 	     0 
   82 	   7.94327265 	     0 
   83 	   7.08485158 	     0 
   84 	   6.64710973 	     0 
   85 	   6.67144452 	     0 
   86 	   6.76103666 	     0 
   87 	   8.14157704 	     0 
   88 	  11.15607478 	     0 
   89 	  12.07347780 	     0 
   90 	  12.43014730 	     0 
   91 	  12.28575171 	     0 
   92 	  10.95185528 	     0 
   93 	   9.65703559 	     0 
   94 	   8.59834125 	     0 
   95 	   7.70653681 	     0 
   96 	   6.86305370 	     0 
   97 	   6.42341324 	     0 
   98 	   6.46798743 	     0 
   99 	   6.59487162 	     0 
  100 	   7.61394627 	     0 
  101 	   9.31016505 	     0 
  102 	   9.39142609 	     0 
  103 	   9.12402046 	     0 
  104 	   9.10067915 	     0 
  105 	   9.24564801 	     0 
  106 	   9.25290080 	     0 
  107 	   8.82457029 	     0 
  108 	   8.21035428 	     0 
  109 	   7.17557635 	     0 
  110 	   6.51133959 	     0 
  111 	   6.42241915 	     0 
  112 	   6.38583409 	     0 
  113 	   6.40193719 	     0 
  114 	   6.45799428 	     0 
  115 	   7.45091683 	     0 
  116 	   9.76343226 	     0 
  117 	  10.43218391 	     0 
  118 	  10.63103257 	     0 
  119 	  10.79108945 	     0 
  120 	  10.95701024 	     0 
  121 	  11.12210994 	     0 
  122 	  11.28313227 	     0 
  123 	  11.43682100 	     0 
  124 	  11.57991985 	     0 
  125 	  11.70917258 	     0 
  126 	  11.82132291 	     0 
  127 	  11.91311460 	     0 
